"tier","target","outcome","heldout","set","n_cols","addon_imputed_heldout","spearman"
"admin2","prev","child_vitA","Malawi","cs_plus",105,0,0.230766420913538
"admin2","prev","child_vitA","SierraLeone","base",382,1,-0.16043956043956
"admin2","prev","child_vitA","SierraLeone","plus",396,1,-0.16043956043956
"admin2","prev","child_vitA","SierraLeone","addon_only",14,1,-0.235164835164835
"admin2","prev","child_vitA","SierraLeone","cs",91,1,0.235164835164835
"admin2","prev","child_vitA","SierraLeone","cs_plus",105,1,0.204395604395604
"admin2","prev","women_vitA","Gambia","base",382,1,0.389305783338048
"admin2","prev","women_vitA","Gambia","plus",396,1,0.415118704475592
"admin2","prev","women_vitA","Gambia","addon_only",14,1,0.518605051945199
"admin2","prev","women_vitA","Gambia","cs",91,1,0.559905725765269
"admin2","prev","women_vitA","Gambia","cs_plus",105,1,0.557089770732083
"admin2","prev","women_vitA","Ghana","base",382,0,0.257111444309856
"admin2","prev","women_vitA","Ghana","plus",396,0,0.248731251603501
"admin2","prev","women_vitA","Ghana","addon_only",14,0,0.167514703140853
"admin2","prev","women_vitA","Ghana","cs",91,0,0.224705060812411
"admin2","prev","women_vitA","Ghana","cs_plus",105,0,0.219222275158785
"admin2","prev","women_vitA","Malawi","base",382,0,0.0873301601985658
"admin2","prev","women_vitA","Malawi","plus",396,0,0.0873617272183375
"admin2","prev","women_vitA","Malawi","addon_only",14,0,0.0524643868606601
"admin2","prev","women_vitA","Malawi","cs",91,0,0.0623922145788777
"admin2","prev","women_vitA","Malawi","cs_plus",105,0,0.0507439842830994
"admin2","prev","women_vitA","SierraLeone","base",382,1,-0.0937893472286939
"admin2","prev","women_vitA","SierraLeone","plus",396,1,-0.157840608750729
"admin2","prev","women_vitA","SierraLeone","addon_only",14,1,0
"admin2","prev","women_vitA","SierraLeone","cs",91,1,0.0274505406523006
"admin2","prev","women_vitA","SierraLeone","cs_plus",105,1,0.0320256307610174
"admin2","prev","child_iron","Gambia","base",382,1,0.607854047592724
"admin2","prev","child_iron","Gambia","plus",396,1,0.601624211087381
"admin2","prev","child_iron","Gambia","addon_only",14,1,0.42741128309869
"admin2","prev","child_iron","Gambia","cs",91,1,0.565135168698945
"admin2","prev","child_iron","Gambia","cs_plus",105,1,0.572032487687003
"admin2","prev","child_iron","Ghana","base",382,0,0.528719595874303
"admin2","prev","child_iron","Ghana","plus",396,0,0.52870531811794
"admin2","prev","child_iron","Ghana","addon_only",14,0,0.325290123215799
"admin2","prev","child_iron","Ghana","cs",91,0,0.497908197643179
"admin2","prev","child_iron","Ghana","cs_plus",105,0,0.49668031059597
"admin2","prev","child_iron","Malawi","base",382,0,-0.149158224132163
"admin2","prev","child_iron","Malawi","plus",396,0,-0.112858252746201
"admin2","prev","child_iron","Malawi","addon_only",14,0,0.149313274261198
"admin2","prev","child_iron","Malawi","cs",91,0,0.179347396314959
"admin2","prev","child_iron","Malawi","cs_plus",105,0,0.164006554136269
"admin2","prev","child_iron","SierraLeone","base",382,1,0.2
"admin2","prev","child_iron","SierraLeone","plus",396,1,0.235164835164835
"admin2","prev","child_iron","SierraLeone","addon_only",14,1,-0.142857142857143
"admin2","prev","child_iron","SierraLeone","cs",91,1,0.208791208791209
"admin2","prev","child_iron","SierraLeone","cs_plus",105,1,0.186813186813187
"admin2","prev","women_iron","Gambia","base",382,1,0.107242185556257
"admin2","prev","women_iron","Gambia","plus",396,1,0.210924464538031
"admin2","prev","women_iron","Gambia","addon_only",14,1,0.498609414588321
"admin2","prev","women_iron","Gambia","cs",91,1,0.736010684274059
"admin2","prev","women_iron","Gambia","cs_plus",105,1,0.725330964550615
"admin2","prev","women_iron","Ghana","base",382,0,0.307374816950129
"admin2","prev","women_iron","Ghana","plus",396,0,0.29399380399485
"admin2","prev","women_iron","Ghana","addon_only",14,0,0.0327906758334197
"admin2","prev","women_iron","Ghana","cs",91,0,0.318122791872273
"admin2","prev","women_iron","Ghana","cs_plus",105,0,0.328482285773133
"admin2","prev","women_iron","Malawi","base",382,0,0.120766626603221
"admin2","prev","women_iron","Malawi","plus",396,0,0.142157879311127
"admin2","prev","women_iron","Malawi","addon_only",14,0,0.085379885321385
"admin2","prev","women_iron","Malawi","cs",91,0,0.119850255327547
"admin2","prev","women_iron","Malawi","cs_plus",105,0,0.156394031048365
"admin2","prev","women_iron","SierraLeone","base",382,1,-0.191208791208791
"admin2","prev","women_iron","SierraLeone","plus",396,1,-0.243956043956044
"admin2","prev","women_iron","SierraLeone","addon_only",14,1,-0.0241758241758242
"admin2","prev","women_iron","SierraLeone","cs",91,1,-0.142857142857143
"admin2","prev","women_iron","SierraLeone","cs_plus",105,1,-0.16043956043956
"admin2","prev","women_folate","Ghana","base",382,0,-0.0551126565712506
"admin2","prev","women_folate","Ghana","plus",396,0,-0.03704106398466
"admin2","prev","women_folate","Ghana","addon_only",14,0,0.0718445569629362
"admin2","prev","women_folate","Ghana","cs",91,0,0.13506662692675
"admin2","prev","women_folate","Ghana","cs_plus",105,0,0.117394091589706
"admin2","prev","women_folate","Malawi","base",382,0,-0.037607037607456
"admin2","prev","women_folate","Malawi","plus",396,0,-0.00735385141333918
"admin2","prev","women_folate","Malawi","addon_only",14,0,0.315470916959576
"admin2","prev","women_folate","Malawi","cs",91,0,0.435599337831907
"admin2","prev","women_folate","Malawi","cs_plus",105,0,0.438624656451319
"admin2","prev","women_folate","SierraLeone","base",382,1,0.0989010989010989
"admin2","prev","women_folate","SierraLeone","plus",396,1,0.138461538461538
"admin2","prev","women_folate","SierraLeone","addon_only",14,1,0.389010989010989
"admin2","prev","women_folate","SierraLeone","cs",91,1,0.12967032967033
"admin2","prev","women_folate","SierraLeone","cs_plus",105,1,0.178021978021978
"admin2","prev","women_b12","Ghana","base",382,0,0.202829824778381
"admin2","prev","women_b12","Ghana","plus",396,0,0.200223136923566
"admin2","prev","women_b12","Ghana","addon_only",14,0,0.131826270695357
"admin2","prev","women_b12","Ghana","cs",91,0,0.282243635902409
"admin2","prev","women_b12","Ghana","cs_plus",105,0,0.271948038589054
"admin2","prev","women_b12","Malawi","base",382,0,0.25197206106622
"admin2","prev","women_b12","Malawi","plus",396,0,0.259427733710753
"admin2","prev","women_b12","Malawi","addon_only",14,0,0.0708845294711537
"admin2","prev","women_b12","Malawi","cs",91,0,0.0889858640509145
"admin2","prev","women_b12","Malawi","cs_plus",105,0,0.0734315751838796
"admin2","prev","women_b12","SierraLeone","base",382,1,-0.275293085061784
"admin2","prev","women_b12","SierraLeone","plus",396,1,-0.275293085061784
"admin2","prev","women_b12","SierraLeone","addon_only",14,1,-0.16517585103707
"admin2","prev","women_b12","SierraLeone","cs",91,1,0.167928781887688
"admin2","prev","women_b12","SierraLeone","cs_plus",105,1,0.181693436140777
"admin1","level","child_vitA","Gambia","base",390,1,0.942857142857143
"admin1","level","child_vitA","Gambia","plus",404,1,0.942857142857143
"admin1","level","child_vitA","Gambia","addon_only",14,1,0.0857142857142857
"admin1","level","child_vitA","Gambia","cs",91,1,0.885714285714286
"admin1","level","child_vitA","Gambia","cs_plus",105,1,0.828571428571429
"admin1","level","child_vitA","Ghana","base",390,0,0.561764705882353
"admin1","level","child_vitA","Ghana","plus",404,0,0.514705882352941
"admin1","level","child_vitA","Ghana","addon_only",14,0,0.367647058823529
"admin1","level","child_vitA","Ghana","cs",91,0,0.388235294117647
"admin1","level","child_vitA","Ghana","cs_plus",105,0,0.358823529411765
"admin1","level","child_vitA","Malawi","base",390,0,0.424908424908425
"admin1","level","child_vitA","Malawi","plus",404,0,0.402319902319902
"admin1","level","child_vitA","Malawi","addon_only",14,0,0.324786324786325
"admin1","level","child_vitA","Malawi","cs",91,0,0.155677655677656
"admin1","level","child_vitA","Malawi","cs_plus",105,0,0.177045177045177
"admin1","level","child_vitA","SierraLeone","base",390,1,-0.4
"admin1","level","child_vitA","SierraLeone","plus",404,1,-0.4
"admin1","level","child_vitA","SierraLeone","addon_only",14,1,0.8
"admin1","level","child_vitA","SierraLeone","cs",91,1,0.4
"admin1","level","child_vitA","SierraLeone","cs_plus",105,1,0.8
"admin1","level","women_vitA","Gambia","base",390,1,0.771428571428571
"admin1","level","women_vitA","Gambia","plus",404,1,0.771428571428571
"admin1","level","women_vitA","Gambia","addon_only",14,1,0.314285714285714
"admin1","level","women_vitA","Gambia","cs",91,1,0.885714285714286
"admin1","level","women_vitA","Gambia","cs_plus",105,1,0.771428571428571
"admin1","level","women_vitA","Ghana","base",390,0,0.561764705882353
"admin1","level","women_vitA","Ghana","plus",404,0,0.591176470588235
"admin1","level","women_vitA","Ghana","addon_only",14,0,0.605882352941176
"admin1","level","women_vitA","Ghana","cs",91,0,0.567647058823529
"admin1","level","women_vitA","Ghana","cs_plus",105,0,0.585294117647059
"admin1","level","women_vitA","Malawi","base",390,0,0.377289377289377
"admin1","level","women_vitA","Malawi","plus",404,0,0.36996336996337
"admin1","level","women_vitA","Malawi","addon_only",14,0,0.236874236874237
"admin1","level","women_vitA","Malawi","cs",91,0,0.161782661782662
"admin1","level","women_vitA","Malawi","cs_plus",105,0,0.235653235653236
"admin1","level","women_vitA","SierraLeone","base",390,1,-0.4
"admin1","level","women_vitA","SierraLeone","plus",404,1,-0.4
"admin1","level","women_vitA","SierraLeone","addon_only",14,1,-0.2
"admin1","level","women_vitA","SierraLeone","cs",91,1,0.4
"admin1","level","women_vitA","SierraLeone","cs_plus",105,1,0.4
"admin1","level","child_iron","Gambia","base",390,1,0.714285714285714
"admin1","level","child_iron","Gambia","plus",404,1,0.714285714285714
"admin1","level","child_iron","Gambia","addon_only",14,1,0.428571428571429
"admin1","level","child_iron","Gambia","cs",91,1,0.6
"admin1","level","child_iron","Gambia","cs_plus",105,1,0.6
"admin1","level","child_iron","Ghana","base",390,0,0.670588235294118
"admin1","level","child_iron","Ghana","plus",404,0,0.732352941176471
"admin1","level","child_iron","Ghana","addon_only",14,0,0.594117647058824
"admin1","level","child_iron","Ghana","cs",91,0,0.702941176470588
"admin1","level","child_iron","Ghana","cs_plus",105,0,0.7
"admin1","level","child_iron","Malawi","base",390,0,0.161782661782662
"admin1","level","child_iron","Malawi","plus",404,0,0.197191697191697
"admin1","level","child_iron","Malawi","addon_only",14,0,0.28998778998779
"admin1","level","child_iron","Malawi","cs",91,0,0.175824175824176
"admin1","level","child_iron","Malawi","cs_plus",105,0,0.241147741147741
"admin1","level","child_iron","SierraLeone","base",390,1,-0.6
"admin1","level","child_iron","SierraLeone","plus",404,1,-0.6
"admin1","level","child_iron","SierraLeone","addon_only",14,1,0.4
"admin1","level","child_iron","SierraLeone","cs",91,1,0.2
"admin1","level","child_iron","SierraLeone","cs_plus",105,1,0.2
"admin1","level","women_iron","Gambia","base",390,1,0.428571428571429
"admin1","level","women_iron","Gambia","plus",404,1,0.428571428571429
"admin1","level","women_iron","Gambia","addon_only",14,1,0.428571428571429
"admin1","level","women_iron","Gambia","cs",91,1,0.657142857142857
"admin1","level","women_iron","Gambia","cs_plus",105,1,0.657142857142857
"admin1","level","women_iron","Ghana","base",390,0,0.635294117647059
"admin1","level","women_iron","Ghana","plus",404,0,0.585294117647059
"admin1","level","women_iron","Ghana","addon_only",14,0,0.458823529411765
"admin1","level","women_iron","Ghana","cs",91,0,0.594117647058824
"admin1","level","women_iron","Ghana","cs_plus",105,0,0.605882352941176
"admin1","level","women_iron","Malawi","base",390,0,0.24969474969475
"admin1","level","women_iron","Malawi","plus",404,0,0.277777777777778
"admin1","level","women_iron","Malawi","addon_only",14,0,0.379120879120879
"admin1","level","women_iron","Malawi","cs",91,0,0.517704517704518
"admin1","level","women_iron","Malawi","cs_plus",105,0,0.496947496947497
"admin1","level","women_iron","SierraLeone","base",390,1,-0.6
"admin1","level","women_iron","SierraLeone","plus",404,1,-0.6
"admin1","level","women_iron","SierraLeone","addon_only",14,1,0.4
"admin1","level","women_iron","SierraLeone","cs",91,1,0.8
"admin1","level","women_iron","SierraLeone","cs_plus",105,1,0.8
"admin1","level","women_folate","Ghana","base",411,0,0.261764705882353
"admin1","level","women_folate","Ghana","plus",425,0,0.155882352941176
"admin1","level","women_folate","Ghana","addon_only",14,0,-0.132352941176471
"admin1","level","women_folate","Ghana","cs",91,0,-0.0735294117647059
"admin1","level","women_folate","Ghana","cs_plus",105,0,-0.105882352941176
"admin1","level","women_folate","Malawi","base",411,0,0.357142857142857
"admin1","level","women_folate","Malawi","plus",425,0,0.338217338217338
"admin1","level","women_folate","Malawi","addon_only",14,0,-0.090964590964591
"admin1","level","women_folate","Malawi","cs",91,0,0.315628815628816
"admin1","level","women_folate","Malawi","cs_plus",105,0,0.231379731379731
"admin1","level","women_folate","SierraLeone","base",411,1,-0.4
"admin1","level","women_folate","SierraLeone","plus",425,1,-0.4
"admin1","level","women_folate","SierraLeone","addon_only",14,1,0
"admin1","level","women_folate","SierraLeone","cs",91,1,-0.6
"admin1","level","women_folate","SierraLeone","cs_plus",105,1,-0.6
"admin1","level","women_b12","Ghana","base",411,0,0.641176470588235
"admin1","level","women_b12","Ghana","plus",425,0,0.6
"admin1","level","women_b12","Ghana","addon_only",14,0,-0.467647058823529
"admin1","level","women_b12","Ghana","cs",91,0,0.661764705882353
"admin1","level","women_b12","Ghana","cs_plus",105,0,0.594117647058824
"admin1","level","women_b12","Malawi","base",411,0,0.273504273504273
"admin1","level","women_b12","Malawi","plus",425,0,0.264346764346764
"admin1","level","women_b12","Malawi","addon_only",14,0,-0.0573870573870574
"admin1","level","women_b12","Malawi","cs",91,0,0.736874236874237
"admin1","level","women_b12","Malawi","cs_plus",105,0,0.587912087912088
"admin1","level","women_b12","SierraLeone","base",411,1,0.8
"admin1","level","women_b12","SierraLeone","plus",425,1,0.8
"admin1","level","women_b12","SierraLeone","addon_only",14,1,0
"admin1","level","women_b12","SierraLeone","cs",91,1,0.8
"admin1","level","women_b12","SierraLeone","cs_plus",105,1,0.8
"admin1","prev","child_vitA","Gambia","base",390,1,0.885714285714286
"admin1","prev","child_vitA","Gambia","plus",404,1,0.885714285714286
"admin1","prev","child_vitA","Gambia","addon_only",14,1,0.657142857142857
"admin1","prev","child_vitA","Gambia","cs",91,1,0.885714285714286
"admin1","prev","child_vitA","Gambia","cs_plus",105,1,0.828571428571429
"admin1","prev","child_vitA","Ghana","base",390,0,0.647058823529412
"admin1","prev","child_vitA","Ghana","plus",404,0,0.620588235294118
"admin1","prev","child_vitA","Ghana","addon_only",14,0,0.508823529411765
"admin1","prev","child_vitA","Ghana","cs",91,0,0.5
"admin1","prev","child_vitA","Ghana","cs_plus",105,0,0.491176470588235
"admin1","prev","child_vitA","Malawi","base",390,0,0.178320618999854
"admin1","prev","child_vitA","Malawi","plus",404,0,0.199389322272097
"admin1","prev","child_vitA","Malawi","addon_only",14,0,0.366412230821618
"admin1","prev","child_vitA","Malawi","cs",91,0,0.117862600914287
"admin1","prev","child_vitA","Malawi","cs_plus",105,0,0.182900771885124
"admin1","prev","child_vitA","SierraLeone","base",390,1,0.4
"admin1","prev","child_vitA","SierraLeone","plus",404,1,0.4
"admin1","prev","child_vitA","SierraLeone","addon_only",14,1,-1
"admin1","prev","child_vitA","SierraLeone","cs",91,1,0.6
"admin1","prev","child_vitA","SierraLeone","cs_plus",105,1,0.6
"admin1","prev","women_vitA","Gambia","base",390,1,0.942857142857143
"admin1","prev","women_vitA","Gambia","plus",404,1,0.885714285714286
"admin1","prev","women_vitA","Gambia","addon_only",14,1,0.257142857142857
"admin1","prev","women_vitA","Gambia","cs",91,1,0.771428571428571
"admin1","prev","women_vitA","Gambia","cs_plus",105,1,0.771428571428571
"admin1","prev","women_vitA","Ghana","base",390,0,0.580289949369594
"admin1","prev","women_vitA","Ghana","plus",404,0,0.555727411830141
"admin1","prev","women_vitA","Ghana","addon_only",14,0,0.571078997792299
"admin1","prev","women_vitA","Ghana","cs",91,0,0.586430583754458
"admin1","prev","women_vitA","Ghana","cs_plus",105,0,0.568008680599868
"admin1","prev","women_vitA","Malawi","base",390,0,0.221922353441126
"admin1","prev","women_vitA","Malawi","plus",404,0,0.195855283354391
"admin1","prev","women_vitA","Malawi","addon_only",14,0,0.0366348012029795
"admin1","prev","women_vitA","Malawi","cs",91,0,0.211354622324882
"admin1","prev","women_vitA","Malawi","cs_plus",105,0,0.21487719936363
"admin1","prev","women_vitA","SierraLeone","base",390,1,0.4
"admin1","prev","women_vitA","SierraLeone","plus",404,1,0.4
"admin1","prev","women_vitA","SierraLeone","addon_only",14,1,0.8
"admin1","prev","women_vitA","SierraLeone","cs",91,1,0.8
"admin1","prev","women_vitA","SierraLeone","cs_plus",105,1,0.8
"admin1","prev","child_iron","Gambia","base",390,1,0.771428571428571
"admin1","prev","child_iron","Gambia","plus",404,1,0.771428571428571
"admin1","prev","child_iron","Gambia","addon_only",14,1,0.542857142857143
"admin1","prev","child_iron","Gambia","cs",91,1,0.771428571428571
"admin1","prev","child_iron","Gambia","cs_plus",105,1,0.6
"admin1","prev","child_iron","Ghana","base",390,0,0.594117647058824
"admin1","prev","child_iron","Ghana","plus",404,0,0.605882352941176
"admin1","prev","child_iron","Ghana","addon_only",14,0,0.647058823529412
"admin1","prev","child_iron","Ghana","cs",91,0,0.605882352941176
"admin1","prev","child_iron","Ghana","cs_plus",105,0,0.6
"admin1","prev","child_iron","Malawi","base",390,0,0.123321123321123
"admin1","prev","child_iron","Malawi","plus",404,0,0.205128205128205
"admin1","prev","child_iron","Malawi","addon_only",14,0,0.391941391941392
"admin1","prev","child_iron","Malawi","cs",91,0,0.13003663003663
"admin1","prev","child_iron","Malawi","cs_plus",105,0,0.235042735042735
"admin1","prev","child_iron","SierraLeone","base",390,1,0
"admin1","prev","child_iron","SierraLeone","plus",404,1,0
"admin1","prev","child_iron","SierraLeone","addon_only",14,1,0.8
"admin1","prev","child_iron","SierraLeone","cs",91,1,0.4
"admin1","prev","child_iron","SierraLeone","cs_plus",105,1,0.4
"admin1","prev","women_iron","Gambia","base",390,1,0.428571428571429
"admin1","prev","women_iron","Gambia","plus",404,1,0.428571428571429
"admin1","prev","women_iron","Gambia","addon_only",14,1,0.771428571428571
"admin1","prev","women_iron","Gambia","cs",91,1,0.657142857142857
"admin1","prev","women_iron","Gambia","cs_plus",105,1,0.657142857142857
"admin1","prev","women_iron","Ghana","base",390,0,0.451802918488787
"admin1","prev","women_iron","Ghana","plus",404,0,0.409124466905156
"admin1","prev","women_iron","Ghana","addon_only",14,0,0.222222282383736
"admin1","prev","women_iron","Ghana","cs",91,0,0.603385005147892
"admin1","prev","women_iron","Ghana","cs_plus",105,0,0.596026651426576
"admin1","prev","women_iron","Malawi","base",390,0,0.0525030525030525
"admin1","prev","women_iron","Malawi","plus",404,0,0.117826617826618
"admin1","prev","women_iron","Malawi","addon_only",14,0,0.305250305250305
"admin1","prev","women_iron","Malawi","cs",91,0,0.043956043956044
"admin1","prev","women_iron","Malawi","cs_plus",105,0,0.142246642246642
"admin1","prev","women_iron","SierraLeone","base",390,1,-0.4
"admin1","prev","women_iron","SierraLeone","plus",404,1,-0.4
"admin1","prev","women_iron","SierraLeone","addon_only",14,1,0.4
"admin1","prev","women_iron","SierraLeone","cs",91,1,0.4
"admin1","prev","women_iron","SierraLeone","cs_plus",105,1,0.4
"admin1","prev","women_folate","Ghana","base",411,0,0.373529411764706
